3.24	0
3.244	2
3.248	1
3.252	1
3.256	0
3.26	1
3.264	2
3.268	0
3.272	2
3.276	2
3.28	1
3.284	3
3.288	1
3.292	2
3.296	1
3.3	0
3.304	1
3.308	1
3.312	3
3.316	0
3.32	2
3.324	1
3.328	2
3.332	0
3.336	1
3.34	1
3.344	1
3.348	3
3.352	2
3.356	0
3.36	1
3.364	0
3.368	1
3.372	0
3.376	0
3.38	0
3.384	2
3.388	2
3.392	3
3.396	2
3.4	0
3.404	3
3.408	0
3.412	2
3.416	0
3.42	2
3.424	0
3.428	2
3.432	1
3.436	1
3.44	1
3.444	1
3.448	0
3.452	2
3.456	0
3.46	2
3.464	1
3.468	2
3.472	1
3.476	0
3.48	2
3.484	1
3.488	3
3.492	1
3.496	1
3.5	3
3.504	0
3.508	2
3.512	0
3.516	1
3.52	2
3.524	0
3.528	2
3.532	2
3.536	2
3.54	3
3.544	0
3.548	0
3.552	0
3.556	0
3.56	1
3.564	1
3.568	0
3.572	1
3.576	0
3.58	2
3.584	0
3.588	4
3.592	2
3.596	1
3.6	2
3.604	1
3.608	1
3.612	1
3.616	4
3.62	2
3.624	0
3.628	1
3.632	0
3.636	1
3.64	2
3.644	2
3.648	1
3.652	0
3.656	0
3.66	1
3.664	1
3.668	0
3.672	0
3.676	4
3.68	3
3.684	1
3.688	1
3.692	1
3.696	3
3.7	2
3.704	1
3.708	2
3.712	0
3.716	1
3.72	0
3.724	2
3.728	0
3.732	0
3.736	1
3.74	1
3.744	1
3.748	1
3.752	1
3.756	2
3.76	1
3.764	0
3.768	0
3.772	2
3.776	0
3.78	2
3.784	0
3.788	0
3.792	0
3.796	2
3.8	1
3.804	1
3.808	2
3.812	1
3.816	0
3.82	2
3.824	0
3.828	0
3.832	3
3.836	1
3.84	2
3.844	0
3.848	0
3.852	0
3.856	2
3.86	0
3.864	1
3.868	1
3.872	2
3.876	1
3.88	2
3.884	0
3.888	2
3.892	4
3.896	1
3.9	1
3.904	3
3.908	3
3.912	1
3.916	1
3.92	0
3.924	0
3.928	0
3.932	1
3.936	0
3.94	1
3.944	1
3.948	4
3.952	1
3.956	1
3.96	3
3.964	3
3.968	0
3.972	1
3.976	1
3.98	0
3.984	1
3.988	0
3.992	2
3.996	0
4	0
4.004	4
4.008	3
4.012	0
4.016	2
4.02	1
4.024	1
4.028	1
4.032	0
4.036	0
4.04	1
4.044	3
4.048	1
4.052	0
4.056	1
4.06	1
4.064	3
4.068	0
4.072	1
4.076	1
4.08	1
4.084	1
4.088	0
4.092	3
4.096	0
4.1	1
4.104	2
4.108	0
4.112	3
4.116	0
4.12	2
4.124	0
4.128	0
4.132	1
4.136	2
4.14	2
4.144	3
4.148	0
4.152	0
4.156	4
4.16	1
4.164	0
4.168	0
4.172	4
4.176	1
4.18	2
4.184	2
4.188	1
4.192	0
4.196	3
4.2	0
4.204	1
4.208	1
4.212	1
4.216	0
4.22	0
4.224	1
4.228	0
4.232	0
4.236	0
4.24	2
4.244	2
4.248	2
4.252	2
4.256	2
4.26	1
4.264	2
4.268	0
4.272	1
4.276	1
4.28	2
4.284	2
4.288	0
4.292	3
4.296	0
4.3	0
4.304	0
4.308	1
4.312	1
4.316	0
4.32	4
4.324	1
4.328	1
4.332	0
4.336	1
4.34	2
4.344	0
4.348	1
4.352	1
4.356	0
4.36	1
4.364	0
4.368	2
4.372	2
4.376	1
4.38	2
4.384	0
4.388	0
4.392	0
4.396	1
4.4	2
4.404	1
4.408	0
4.412	1
4.416	0
4.42	0
4.424	0
4.428	1
4.432	2
4.436	0
4.44	3
4.444	1
4.448	1
4.452	1
4.456	1
4.46	2
4.464	3
4.468	3
4.472	1
4.476	2
4.48	1
4.484	1
4.488	2
4.492	2
4.496	1
4.5	2
4.504	1
4.508	2
4.512	0
4.516	1
4.52	1
4.524	1
4.528	0
4.532	2
4.536	3
4.54	0
4.544	4
4.548	0
4.552	0
4.556	3
4.56	0
4.564	2
4.568	2
4.572	0
4.576	1
4.58	1
4.584	1
4.588	0
4.592	2
4.596	1
4.6	2
4.604	2
4.608	2
4.612	1
4.616	0
4.62	0
4.624	1
4.628	0
4.632	0
4.636	0
4.64	1
4.644	1
4.648	0
4.652	0
4.656	0
4.66	2
4.664	0
4.668	1
4.672	1
4.676	1
4.68	2
4.684	0
4.688	0
4.692	5
4.696	3
4.7	1
4.704	0
4.708	0
4.712	3
4.716	1
4.72	1
4.724	3
4.728	0
4.732	1
4.736	1
4.74	0
4.744	2
4.748	1
4.752	2
4.756	4
4.76	1
4.764	0
4.768	2
4.772	0
4.776	2
4.78	0
4.784	1
4.788	1
4.792	2
4.796	1
4.8	2
4.804	1
4.808	1
4.812	3
4.816	0
4.82	0
4.824	0
4.828	0
4.832	3
4.836	0
4.84	3
4.844	2
4.848	3
4.852	1
4.856	2
4.86	0
4.864	1
4.868	0
4.872	0
4.876	2
4.88	0
4.884	2
4.888	2
4.892	2
4.896	1
4.9	1
4.904	0
4.908	1
4.912	1
4.916	2
4.92	2
4.924	0
4.928	2
4.932	2
4.936	3
4.94	2
4.944	1
4.948	2
4.952	1
4.956	2
4.96	3
4.964	1
4.968	0
4.972	2
4.976	3
4.98	2
4.984	3
4.988	4
4.992	4
4.996	6
5	3
5.004	1
5.008	5
5.012	2
5.016	3
5.02	6
5.024	7
5.028	3
5.032	5
5.036	7
5.04	13
5.044	7
5.048	9
5.052	5
5.056	6
5.06	8
5.064	8
5.068	9
5.072	10
5.076	11
5.08	7
5.084	3
5.088	15
5.092	9
5.096	12
5.1	13
5.104	10
5.108	10
5.112	7
5.116	12
5.12	14
5.124	13
5.128	18
5.132	13
5.136	21
5.14	13
5.144	7
5.148	21
5.152	12
5.156	12
5.16	12
5.164	15
5.168	12
5.172	19
5.176	20
5.18	23
5.184	13
5.188	14
5.192	22
5.196	20
5.2	20
5.204	24
5.208	9
5.212	16
5.216	17
5.22	11
5.224	23
5.228	21
5.232	14
5.236	24
5.24	20
5.244	21
5.248	17
5.252	14
5.256	15
5.26	16
5.264	18
5.268	16
5.272	13
5.276	17
5.28	20
5.284	17
5.288	14
5.292	15
5.296	18
5.3	11
5.304	16
5.308	19
5.312	21
5.316	19
5.32	21
5.324	9
5.328	15
5.332	15
5.336	12
5.34	19
5.344	11
5.348	21
5.352	13
5.356	16
5.36	16
5.364	18
5.368	10
5.372	13
5.376	16
5.38	12
5.384	12
5.388	15
5.392	21
5.396	15
5.4	19
5.404	21
5.408	16
5.412	20
5.416	11
5.42	20
5.424	10
5.428	11
5.432	15
5.436	17
5.44	14
5.444	12
5.448	22
5.452	18
5.456	16
5.46	14
5.464	17
5.468	25
5.472	17
5.476	17
5.48	15
5.484	10
5.488	13
5.492	21
5.496	17
5.5	14
5.504	22
5.508	14
5.512	21
5.516	15
5.52	19
5.524	9
5.528	15
5.532	19
5.536	11
5.54	7
5.544	14
5.548	16
5.552	20
5.556	17
5.56	16
5.564	10
5.568	14
5.572	16
5.576	20
5.58	13
5.584	15
5.588	20
5.592	17
5.596	19
5.6	21
5.604	11
5.608	16
5.612	9
5.616	12
5.62	9
5.624	17
5.628	15
5.632	13
5.636	18
5.64	16
5.644	13
5.648	13
5.652	16
5.656	17
5.66	13
5.664	19
5.668	15
5.672	17
5.676	20
5.68	10
5.684	10
5.688	15
5.692	5
5.696	20
5.7	18
5.704	18
5.708	17
5.712	19
5.716	12
5.72	12
5.724	13
5.728	13
5.732	16
5.736	20
5.74	16
5.744	11
5.748	19
5.752	16
5.756	8
5.76	16
5.764	15
5.768	17
5.772	16
5.776	21
5.78	23
5.784	16
5.788	12
5.792	15
5.796	17
5.8	20
5.804	13
5.808	12
5.812	27
5.816	15
5.82	20
5.824	17
5.828	19
5.832	20
5.836	12
5.84	20
5.844	10
5.848	27
5.852	18
5.856	22
5.86	19
5.864	19
5.868	21
5.872	20
5.876	30
5.88	27
5.884	21
5.888	34
5.892	31
5.896	34
5.9	44
5.904	38
5.908	43
5.912	54
5.916	70
5.92	92
5.924	81
5.928	95
5.932	104
5.936	129
5.94	153
5.944	192
5.948	198
5.952	229
5.956	223
5.96	249
5.964	275
5.968	354
5.972	371
5.976	420
5.98	415
5.984	493
5.988	519
5.992	551
5.996	633
6	609
6.004	640
6.008	732
6.012	762
6.016	796
6.02	891
6.024	879
6.028	908
6.032	929
6.036	982
6.04	1003
6.044	1049
6.048	1122
6.052	1083
6.056	1110
6.06	1180
6.064	1167
6.068	1193
6.072	1208
6.076	1227
6.08	1263
6.084	1360
6.088	1374
6.092	1351
6.096	1358
6.1	1350
6.104	1414
6.108	1403
6.112	1424
6.116	1447
6.12	1441
6.124	1488
6.128	1446
6.132	1407
6.136	1438
6.14	1496
6.144	1521
6.148	1544
6.152	1451
6.156	1465
6.16	1610
6.164	1549
6.168	1560
6.172	1652
6.176	1482
6.18	1511
6.184	1607
6.188	1582
6.192	1512
6.196	1583
6.2	1650
6.204	1543
6.208	1611
6.212	1548
6.216	1602
6.22	1572
6.224	1634
6.228	1489
6.232	1602
6.236	1563
6.24	1577
6.244	1598
6.248	1596
6.252	1513
6.256	1565
6.26	1504
6.264	1587
6.268	1571
6.272	1581
6.276	1511
6.28	1530
6.284	1524
6.288	1594
6.292	1591
6.296	1592
6.3	1494
6.304	1525
6.308	1549
6.312	1590
6.316	1616
6.32	1545
6.324	1494
6.328	1559
6.332	1507
6.336	1545
6.34	1579
6.344	1542
6.348	1548
6.352	1565
6.356	1502
6.36	1456
6.364	1463
6.368	1540
6.372	1482
6.376	1511
6.38	1569
6.384	1493
6.388	1509
6.392	1493
6.396	1498
6.4	1565
6.404	1570
6.408	1482
6.412	1518
6.416	1496
6.42	1535
6.424	1534
6.428	1574
6.432	1522
6.436	1486
6.44	1483
6.444	1400
6.448	1487
6.452	1517
6.456	1463
6.46	1559
6.464	1457
6.468	1474
6.472	1533
6.476	1458
6.48	1464
6.484	1490
6.488	1466
6.492	1464
6.496	1490
6.5	1398
6.504	1440
6.508	1459
6.512	1461
6.516	1456
6.52	1445
6.524	1450
6.528	1465
6.532	1423
6.536	1413
6.54	1417
6.544	1536
6.548	1478
6.552	1422
6.556	1408
6.56	1446
6.564	1406
6.568	1444
6.572	1420
6.576	1482
6.58	1366
6.584	1391
6.588	1415
6.592	1465
6.596	1410
6.6	1366
6.604	1374
6.608	1451
6.612	1463
6.616	1393
6.62	1470
6.624	1386
6.628	1392
6.632	1357
6.636	1391
6.64	1340
6.644	1333
6.648	1359
6.652	1368
6.656	1370
6.66	1361
6.664	1379
6.668	1394
6.672	1375
6.676	1344
6.68	1424
6.684	1406
6.688	1435
6.692	1314
6.696	1362
6.7	1390
6.704	1390
6.708	1405
6.712	1338
6.716	1346
6.72	1357
6.724	1412
6.728	1384
6.732	1352
6.736	1362
6.74	1332
6.744	1383
6.748	1371
6.752	1277
6.756	1337
6.76	1302
6.764	1330
6.768	1385
6.772	1327
6.776	1330
6.78	1340
6.784	1411
6.788	1385
6.792	1338
6.796	1402
6.8	1374
6.804	1342
6.808	1281
6.812	1347
6.816	1345
6.82	1325
6.824	1331
6.828	1352
6.832	1319
6.836	1232
6.84	1319
6.844	1365
6.848	1297
6.852	1355
6.856	1367
6.86	1293
6.864	1296
6.868	1304
6.872	1259
6.876	1290
6.88	1347
6.884	1260
6.888	1353
6.892	1368
6.896	1280
6.9	1267
6.904	1276
6.908	1306
6.912	1309
6.916	1255
6.92	1290
6.924	1288
6.928	1232
6.932	1265
6.936	1245
6.94	1260
6.944	1256
6.948	1286
6.952	1252
6.956	1354
6.96	1324
6.964	1237
6.968	1253
6.972	1240
6.976	1260
6.98	1294
6.984	1273
6.988	1242
6.992	1240
6.996	1210
7	1277
7.004	1280
7.008	1332
7.012	1235
7.016	1277
7.02	1328
7.024	1256
7.028	1281
7.032	1297
7.036	1233
7.04	1228
7.044	1243
7.048	1210
7.052	1224
7.056	1257
7.06	1268
7.064	1285
7.068	1225
7.072	1249
7.076	1279
7.08	1212
7.084	1158
7.088	1242
7.092	1198
7.096	1207
7.1	1290
7.104	1262
7.108	1191
7.112	1213
7.116	1208
7.12	1228
7.124	1202
7.128	1261
7.132	1229
7.136	1251
7.14	1271
7.144	1263
7.148	1207
7.152	1255
7.156	1259
7.16	1212
7.164	1179
7.168	1272
7.172	1223
7.176	1195
7.18	1243
7.184	1218
7.188	1230
7.192	1194
7.196	1297
7.2	1273
7.204	1270
7.208	1267
7.212	1185
7.216	1236
7.22	1179
7.224	1199
7.228	1185
7.232	1247
7.236	1185
7.24	1211
7.244	1214
7.248	1204
7.252	1193
7.256	1265
7.26	1186
7.264	1226
7.268	1150
7.272	1191
7.276	1182
7.28	1230
7.284	1191
7.288	1205
7.292	1241
7.296	1155
7.3	1202
7.304	1230
7.308	1197
7.312	1159
7.316	1139
7.32	1196
7.324	1168
7.328	1141
7.332	1207
7.336	1226
7.34	1187
7.344	1268
7.348	1214
7.352	1167
7.356	1122
7.36	1141
7.364	1111
7.368	1192
7.372	1178
7.376	1103
7.38	1152
7.384	1200
7.388	1134
7.392	1151
7.396	1222
7.4	1182
7.404	1205
7.408	1193
7.412	1123
7.416	1133
7.42	1171
7.424	1125
7.428	1186
7.432	1179
7.436	1113
7.44	1182
7.444	1186
7.448	1124
7.452	1141
7.456	1199
7.46	1132
7.464	1110
7.468	1125
7.472	1124
7.476	1152
7.48	1062
7.484	1114
7.488	1144
7.492	1157
7.496	1193
7.5	1163
7.504	1150
7.508	1085
7.512	1179
7.516	1138
7.52	1145
7.524	1070
7.528	1178
7.532	1128
7.536	1087
7.54	1024
7.544	1117
7.548	1142
7.552	1120
7.556	1116
7.56	1125
7.564	1087
7.568	1151
7.572	1105
7.576	1125
7.58	1066
7.584	1129
7.588	1106
7.592	1052
7.596	1085
7.6	1099
7.604	1076
7.608	1037
7.612	1081
7.616	1078
7.62	1153
7.624	1026
7.628	1134
7.632	1142
7.636	1087
7.64	1096
7.644	1078
7.648	1117
7.652	1111
7.656	1122
7.66	1095
7.664	1043
7.668	1041
7.672	1117
7.676	1073
7.68	1128
7.684	1079
7.688	1119
7.692	1098
7.696	1118
7.7	1055
7.704	1123
7.708	1035
7.712	1058
7.716	1077
7.72	1127
7.724	1080
7.728	1107
7.732	1081
7.736	1064
7.74	1041
7.744	1035
7.748	1058
7.752	1096
7.756	1129
7.76	1009
7.764	1093
7.768	1074
7.772	1051
7.776	1059
7.78	1047
7.784	1069
7.788	1028
7.792	1072
7.796	1033
7.8	1061
7.804	1045
7.808	1030
7.812	1057
7.816	1141
7.82	1024
7.824	1084
7.828	1096
7.832	1061
7.836	1062
7.84	1011
7.844	1065
7.848	1002
7.852	1051
7.856	1026
7.86	1065
7.864	1053
7.868	1007
7.872	1033
7.876	978
7.88	1034
7.884	983
7.888	1017
7.892	1061
7.896	1063
7.9	1081
7.904	1033
7.908	968
7.912	1080
7.916	969
7.92	1011
7.924	1020
7.928	1072
7.932	1044
7.936	1024
7.94	1000
7.944	1000
7.948	967
7.952	971
7.956	993
7.96	964
7.964	1022
7.968	1053
7.972	987
7.976	1022
7.98	1024
7.984	995
7.988	1024
7.992	949
7.996	977
8	1014
8.004	998
8.008	990
8.012	1020
8.016	978
8.02	937
8.024	969
8.028	1029
8.032	991
8.036	997
8.04	1033
8.044	963
8.048	992
8.052	973
8.056	986
8.06	969
8.064	981
8.068	959
8.072	983
8.076	971
8.08	978
8.084	1024
8.088	984
8.092	886
8.096	962
8.1	962
8.104	984
8.108	969
8.112	947
8.116	990
8.12	969
8.124	934
8.128	955
8.132	934
8.136	955
8.14	980
8.144	930
8.148	986
8.152	971
8.156	948
8.16	947
8.164	928
8.168	990
8.172	1062
8.176	998
8.18	918
8.184	994
8.188	957
8.192	933
8.196	936
8.2	972
8.204	974
8.208	949
8.212	969
8.216	971
8.22	931
8.224	945
8.228	921
8.232	1001
8.236	862
8.24	932
8.244	986
8.248	900
8.252	978
8.256	898
8.26	1005
8.264	907
8.268	913
8.272	935
8.276	955
8.28	959
8.284	921
8.288	952
8.292	942
8.296	920
8.3	888
8.304	957
8.308	882
8.312	896
8.316	932
8.32	995
8.324	905
8.328	946
8.332	901
8.336	892
8.34	953
8.344	913
8.348	913
8.352	911
8.356	900
8.36	918
8.364	992
8.368	923
8.372	907
8.376	919
8.38	963
8.384	904
8.388	916
8.392	925
8.396	953
8.4	866
8.404	894
8.408	934
8.412	923
8.416	924
8.42	957
8.424	869
8.428	876
8.432	926
8.436	948
8.44	889
8.444	911
8.448	879
8.452	906
8.456	911
8.46	909
8.464	886
8.468	920
8.472	862
8.476	886
8.48	909
8.484	903
8.488	845
8.492	914
8.496	848
8.5	854
8.504	918
8.508	869
8.512	882
8.516	882
8.52	886
8.524	898
8.528	883
8.532	875
8.536	862
8.54	848
8.544	823
8.548	912
8.552	904
8.556	867
8.56	855
8.564	883
8.568	873
8.572	860
8.576	884
8.58	870
8.584	848
8.588	868
8.592	880
8.596	902
8.6	851
8.604	882
8.608	831
8.612	904
8.616	876
8.62	889
8.624	833
8.628	851
8.632	829
8.636	866
8.64	831
8.644	828
8.648	855
8.652	833
8.656	830
8.66	868
8.664	860
8.668	850
8.672	840
8.676	888
8.68	889
8.684	805
8.688	868
8.692	852
8.696	850
8.7	842
8.704	819
8.708	814
8.712	830
8.716	833
8.72	867
8.724	825
8.728	816
8.732	861
8.736	835
8.74	804
8.744	852
8.748	796
8.752	895
8.756	806
8.76	851
8.764	831
8.768	799
8.772	802
8.776	841
8.78	800
8.784	816
8.788	788
8.792	842
8.796	800
8.8	815
8.804	842
8.808	810
8.812	820
8.816	827
8.82	784
8.824	811
8.828	849
8.832	864
8.836	812
8.84	824
8.844	834
8.848	822
8.852	884
8.856	802
8.86	747
8.864	816
8.868	819
8.872	809
8.876	770
8.88	813
8.884	833
8.888	804
8.892	795
8.896	817
8.9	778
8.904	820
8.908	806
8.912	861
8.916	799
8.92	841
8.924	788
8.928	816
8.932	809
8.936	837
8.94	780
8.944	781
8.948	820
8.952	754
8.956	805
8.96	770
8.964	789
8.968	796
8.972	811
8.976	791
8.98	784
8.984	748
8.988	760
8.992	807
8.996	795
9	784
9.004	787
9.008	783
9.012	787
9.016	783
